timestamp,x,y,z,activity
1729956149137.92602539062,-0.92846679687,-0.12841796875,-0.322265625,sitting
1729956149218.03466796875,-0.93017578125,-0.14123535156,-0.33581542968,sitting
1729956149297.89916992187,-0.92370605468,-0.11279296875,-0.35144042968,sitting
1729956149378.0078125,-0.92016601562,-0.09240722656,-0.36633300781,sitting
1729956149458.02490234375,-0.9189453125,-0.08996582031,-0.36779785156,sitting
1729956149537.919921875,-0.91943359375,-0.087890625,-0.36853027343,sitting
1729956149617.84545898437,-0.91967773437,-0.087890625,-0.36779785156,sitting
1729956149697.9541015625,-0.91357421875,-0.08166503906,-0.36437988281,sitting
1729956149778.00170898437,-0.91064453125,-0.07885742187,-0.35961914062,sitting
1729956149857.83569335937,-0.91552734375,-0.07958984375,-0.35217285156,sitting
1729956149937.9443359375,-0.91687011718,-0.0830078125,-0.35388183593,sitting
1729956150017.93090820312,-0.91540527343,-0.08776855468,-0.36413574218,sitting
1729956150097.734375,-0.90734863281,-0.07849121093,-0.36364746093,sitting
1729956150177.75146484375,-0.90783691406,-0.06787109375,-0.34887695312,sitting
1729956150257.92114257812,-0.91845703125,-0.06713867187,-0.34826660156,sitting
1729956150337.724609375,-0.92028808593,-0.06787109375,-0.35729980468,sitting
1729956150417.71118164062,-0.91796875,-0.06494140625,-0.35314941406,sitting
1729956150497.72827148437,-0.9189453125,-0.06677246093,-0.34606933593,sitting
1729956150577.68432617187,-0.92053222656,-0.07080078125,-0.34375,sitting
1729956150657.6708984375,-0.9150390625,-0.06530761718,-0.33740234375,sitting
1729956150737.68798828125,-0.93090820312,-0.05700683593,-0.33264160156,sitting
1729956150817.61352539062,-0.94067382812,-0.05480957031,-0.33227539062,sitting
1729956150897.63061523437,-0.93786621093,-0.05163574218,-0.34155273437,sitting
1729956150977.64770507812,-0.93139648437,-0.04809570312,-0.33850097656,sitting
1729956151057.60375976562,-0.92419433593,-0.04333496093,-0.32873535156,sitting
1729956151137.62084960937,-0.93444824218,-0.04321289062,-0.32739257812,sitting
1729956151217.607421875,-0.93603515625,-0.05456542968,-0.32775878906,sitting
1729956151297.53295898437,-0.92846679687,-0.05261230468,-0.32897949218,sitting
1729956151377.61108398437,-0.93530273437,-0.04443359375,-0.33166503906,sitting
1729956151457.59765625,-0.93859863281,-0.03955078125,-0.32763671875,sitting
1729956151537.52319335937,-0.94213867187,-0.03308105468,-0.31225585937,sitting
1729956151617.60131835937,-0.94177246093,-0.033203125,-0.298828125,sitting
1729956151697.4658203125,-0.93212890625,-0.04052734375,-0.29150390625,sitting
1729956151777.51342773437,-0.93603515625,-0.05017089843,-0.27978515625,sitting
1729956151857.6220703125,-0.94616699218,-0.0546875,-0.26904296875,sitting
1729956151937.42553710937,-0.94982910156,-0.05578613281,-0.25891113281,sitting
1729956152017.44262695312,-0.94750976562,-0.05322265625,-0.26037597656,sitting
1729956152097.64282226562,-0.94323730468,-0.048828125,-0.26525878906,sitting
1729956152177.41577148437,-0.94226074218,-0.05236816406,-0.26806640625,sitting
1729956152257.40234375,-0.94909667968,-0.04846191406,-0.26257324218,sitting
1729956152337.69409179687,-0.9501953125,-0.04345703125,-0.26000976562,sitting
1729956152417.37548828125,-0.94860839843,-0.03381347656,-0.26196289062,sitting
